Customer ID,Age,Gender,Location,Income,Products Purchased/Interested In
370,23,Male,Suburban,64988,Credit Card
371,74,Male,Suburban,9305,Savings Account
372,30,Female,Urban,38776,Credit Card
373,62,Female,Urban,77613,Credit Card
374,33,Male,Suburban,57642,Savings Account
375,32,Female,Suburban,29932,Mortgage
376,48,Male,Rural,19827,Credit Card
377,26,Female,Rural,77540,Savings Account
378,69,Female,Urban,68395,Mortgage
379,51,Male,Rural,44779,Savings Account
380,44,Male,Rural,27203,Credit Card
381,64,Female,Rural,36680,Mortgage
382,30,Female,Urban,71776,Investment Products
383,69,Male,Rural,64321,Investment Products
384,65,Female,Suburban,40690,Savings Account
385,20,Male,Urban,18240,Savings Account
386,66,Male,Rural,35147,Credit Card
387,37,Female,Suburban,18851,Credit Card
388,22,Female,Urban,53124,Mortgage
389,77,Male,Suburban,45551,Investment Products
390,32,Female,Rural,60151,Credit Card
391,76,Male,Rural,67763,Credit Card
392,53,Male,Suburban,74013,Savings Account
393,25,Female,Suburban,83567,Savings Account
394,31,Male,Suburban,67120,Savings Account
395,18,Female,Rural,50231,Mortgage
396,57,Male,Urban,45414,Mortgage
397,25,Female,Rural,37028,Mortgage
398,75,Female,Urban,30500,Investment Products
399,53,Female,Suburban,44329,Savings Account
400,20,Male,Urban,42968,Credit Card
401,57,Male,Rural,30520,Mortgage
402,28,Male,Rural,38918,Investment Products
403,40,Male,Urban,31663,Mortgage
404,47,Male,Suburban,55013,Savings Account
405,64,Female,Suburban,28192,Credit Card
406,26,Female,Rural,111294,Investment Products
407,53,Male,Suburban,21507,Investment Products
408,74,Male,Suburban,72032,Savings Account
409,18,Male,Rural,18736,Investment Products
410,49,Female,Suburban,10066,Credit Card
411,24,Male,Rural,63350,Savings Account
412,55,Female,Urban,29498,Credit Card
413,34,Female,Suburban,42155,Mortgage
414,27,Female,Urban,58683,Mortgage
415,48,Male,Suburban,71613,Credit Card
416,39,Male,Rural,26832,Investment Products
417,80,Female,Suburban,47033,Mortgage
418,46,Male,Urban,57917,Credit Card
419,51,Female,Rural,48520,Credit Card
420,79,Female,Rural,50867,Savings Account
421,25,Female,Suburban,83212,Savings Account
422,32,Female,Rural,18634,Credit Card
423,66,Female,Rural,58260,Savings Account
424,72,Male,Suburban,37748,Credit Card
425,33,Female,Suburban,72831,Savings Account
426,44,Male,Rural,7086,Mortgage
427,29,Female,Rural,83056,Mortgage
428,32,Male,Suburban,65002,Savings Account
429,59,Male,Urban,39581,Credit Card
430,74,Female,Rural,62083,Credit Card
431,34,Female,Suburban,38047,Investment Products
432,60,Female,Rural,99499,Savings Account
433,42,Male,Urban,69414,Investment Products
434,20,Female,Suburban,19546,Mortgage
435,49,Female,Urban,101889,Savings Account
436,68,Female,Suburban,41867,Savings Account
437,22,Male,Suburban,62245,Mortgage
438,61,Female,Rural,-12882,Mortgage
439,69,Female,Urban,52822,Mortgage
440,27,Male,Suburban,37293,Credit Card
441,43,Female,Suburban,24581,Mortgage
442,77,Male,Rural,41337,Mortgage
443,51,Female,Suburban,9725,Investment Products
444,45,Male,Suburban,16656,Investment Products
445,28,Female,Rural,20581,Savings Account
446,68,Male,Urban,56841,Mortgage
447,57,Male,Urban,66160,Savings Account
448,48,Female,Rural,59843,Credit Card
449,64,Female,Urban,65775,Savings Account
450,79,Female,Suburban,58734,Mortgage
451,44,Female,Urban,46937,Savings Account
452,50,Male,Rural,49992,Mortgage
453,35,Male,Urban,53839,Credit Card
454,47,Male,Urban,50732,Mortgage
455,62,Female,Rural,27743,Savings Account
456,47,Female,Urban,19984,Savings Account
457,74,Female,Rural,70422,Savings Account
458,56,Female,Urban,1461,Investment Products
459,58,Male,Rural,71347,Credit Card
460,23,Female,Urban,41070,Credit Card
461,51,Female,Rural,60785,Investment Products
462,50,Female,Rural,20277,Credit Card
463,28,Female,Suburban,27415,Credit Card
464,68,Female,Urban,79723,Mortgage
465,59,Female,Rural,61924,Mortgage
466,80,Female,Suburban,38332,Investment Products
467,60,Male,Urban,24209,Investment Products
468,77,Female,Urban,34357,Credit Card
469,68,Female,Urban,41800,Credit Card
470,72,Male,Rural,80129,Mortgage
471,32,Male,Urban,65361,Investment Products
472,45,Female,Rural,67158,Credit Card
473,66,Female,Suburban,61691,Mortgage
474,29,Male,Urban,26911,Investment Products
475,69,Male,Suburban,56237,Credit Card
476,25,Male,Rural,10321,Credit Card
477,30,Female,Rural,73988,Mortgage
478,50,Male,Suburban,53178,Investment Products
479,72,Male,Suburban,45730,Investment Products
480,73,Female,Suburban,49474,Investment Products
481,29,Male,Urban,61116,Mortgage
482,77,Male,Suburban,80595,Credit Card
483,44,Male,Suburban,38950,Investment Products
484,69,Male,Urban,75753,Mortgage
485,23,Male,Rural,81417,Savings Account
486,79,Female,Urban,44582,Investment Products
487,60,Female,Suburban,72476,Mortgage
488,73,Female,Rural,30029,Investment Products
489,65,Male,Rural,57778,Credit Card
490,26,Female,Urban,41246,Credit Card
491,39,Female,Urban,47000,Investment Products
492,24,Female,Urban,19755,Investment Products
493,42,Female,Suburban,50873,Mortgage
494,58,Female,Rural,47755,Savings Account
495,55,Female,Urban,55686,Mortgage
496,47,Female,Suburban,38479,Investment Products
497,31,Male,Suburban,27602,Credit Card
498,53,Male,Rural,3697,Mortgage
499,23,Male,Rural,61671,Credit Card
500,70,Male,Rural,29330,Investment Products
501,71,Male,Urban,26517,Savings Account
502,31,Female,Rural,55740,Credit Card
503,55,Male,Rural,44976,Savings Account
504,48,Female,Rural,95566,Credit Card
505,50,Female,Suburban,63502,Mortgage
506,20,Male,Suburban,78740,Investment Products
507,70,Male,Rural,55794,Mortgage
508,31,Female,Suburban,52796,Mortgage
509,72,Female,Urban,29977,Credit Card
510,77,Male,Suburban,77789,Savings Account
511,79,Male,Urban,48289,Investment Products
512,48,Female,Suburban,49192,Credit Card
513,18,Female,Suburban,24619,Credit Card
514,27,Male,Suburban,79527,Mortgage
515,36,Female,Urban,58890,Mortgage
516,65,Female,Urban,52817,Credit Card
517,34,Male,Suburban,24450,Savings Account
518,61,Female,Suburban,24105,Credit Card
519,59,Male,Urban,68448,Investment Products
520,33,Female,Rural,41443,Credit Card
521,39,Male,Rural,45995,Mortgage
522,39,Male,Urban,64543,Mortgage
523,72,Male,Rural,39962,Savings Account
524,61,Male,Suburban,88831,Credit Card
525,45,Male,Suburban,52295,Mortgage
526,80,Female,Urban,-16287,Savings Account
527,64,Male,Urban,50013,Savings Account
528,43,Male,Rural,56720,Savings Account
529,22,Female,Suburban,44232,Investment Products
530,42,Female,Rural,66555,Savings Account
531,26,Male,Rural,36494,Credit Card
532,71,Male,Urban,73835,Investment Products
533,41,Female,Rural,33146,Investment Products
534,45,Female,Suburban,54097,Credit Card
535,58,Male,Rural,72038,Mortgage
536,55,Female,Suburban,81397,Mortgage
537,46,Male,Suburban,54491,Mortgage
538,60,Female,Suburban,30707,Savings Account
539,65,Female,Urban,76871,Credit Card
540,48,Female,Rural,17479,Credit Card
541,51,Female,Suburban,64325,Investment Products
542,31,Female,Rural,59985,Savings Account
543,69,Male,Urban,46714,Investment Products
544,58,Female,Urban,11439,Mortgage
545,40,Male,Suburban,53535,Investment Products
546,35,Female,Rural,49308,Mortgage
547,60,Female,Suburban,33052,Investment Products
548,21,Male,Suburban,52733,Mortgage
549,57,Female,Urban,64791,Credit Card
550,38,Male,Rural,70814,Investment Products
551,20,Male,Rural,33567,Savings Account
552,49,Male,Urban,36186,Mortgage
553,33,Female,Suburban,56475,Credit Card
554,80,Male,Suburban,53922,Mortgage
555,27,Male,Suburban,70903,Credit Card
556,36,Female,Urban,61466,Credit Card
557,54,Female,Rural,58529,Investment Products
558,41,Female,Rural,53288,Savings Account
559,35,Male,Suburban,38992,Savings Account
560,37,Male,Suburban,34233,Mortgage
561,21,Female,Urban,56953,Credit Card
562,55,Male,Urban,61154,Credit Card
563,27,Female,Rural,16404,Mortgage
564,21,Male,Suburban,34831,Savings Account
565,72,Female,Suburban,55951,Investment Products
566,24,Male,Suburban,51872,Mortgage
567,34,Female,Urban,38709,Savings Account
568,58,Female,Suburban,76900,Mortgage
569,61,Female,Rural,41514,Credit Card
570,41,Male,Urban,52093,Credit Card
571,48,Female,Suburban,39082,Investment Products
572,54,Male,Urban,58028,Savings Account
573,44,Female,Urban,66316,Investment Products
574,43,Female,Urban,20485,Credit Card
575,53,Female,Urban,82728,Mortgage
576,62,Female,Suburban,37704,Savings Account
577,51,Female,Urban,43349,Mortgage
578,66,Female,Rural,45632,Mortgage
579,50,Female,Suburban,19911,Mortgage
580,22,Male,Rural,45208,Mortgage
581,51,Male,Urban,73234,Credit Card
582,32,Male,Suburban,62824,Investment Products
583,42,Female,Urban,62370,Savings Account
584,67,Female,Suburban,47199,Investment Products
585,25,Female,Urban,72492,Investment Products
586,63,Female,Urban,74548,Savings Account
587,68,Male,Rural,21399,Mortgage
588,54,Female,Rural,15613,Credit Card
589,19,Male,Suburban,72596,Mortgage
590,53,Female,Urban,64282,Savings Account
591,34,Male,Suburban,63335,Credit Card
592,52,Female,Urban,58101,Investment Products
593,66,Male,Urban,29413,Mortgage
594,74,Female,Suburban,44379,Mortgage
595,24,Male,Suburban,32059,Investment Products
596,26,Male,Urban,43248,Credit Card
597,63,Female,Urban,36409,Credit Card
598,72,Male,Suburban,50118,Savings Account
599,48,Male,Rural,37277,Savings Account
600,27,Male,Urban,74976,Investment Products
601,27,Female,Suburban,63706,Investment Products
602,63,Male,Rural,33617,Investment Products
603,32,Male,Suburban,35980,Mortgage
604,66,Male,Urban,51701,Mortgage
605,24,Male,Suburban,60325,Savings Account
606,28,Female,Rural,50718,Savings Account
607,29,Male,Suburban,80582,Mortgage
608,72,Female,Rural,32951,Savings Account
609,52,Male,Suburban,67521,Investment Products
610,62,Female,Rural,40861,Mortgage
611,23,Male,Urban,51927,Investment Products
612,65,Male,Urban,50433,Investment Products
613,42,Female,Rural,45435,Investment Products
614,40,Female,Suburban,52408,Investment Products
615,44,Male,Rural,49345,Credit Card
616,68,Female,Suburban,66729,Savings Account
617,18,Female,Urban,70927,Investment Products
618,76,Female,Urban,47220,Investment Products
619,53,Male,Rural,60277,Savings Account
620,61,Female,Urban,46685,Mortgage
621,20,Female,Rural,48425,Credit Card
622,69,Female,Suburban,44227,Mortgage
623,19,Male,Suburban,34698,Savings Account
624,76,Male,Urban,46343,Credit Card
625,25,Female,Urban,96084,Mortgage
626,36,Female,Rural,28398,Mortgage
627,62,Male,Suburban,39079,Savings Account
628,55,Male,Suburban,72408,Savings Account
629,66,Male,Suburban,59881,Savings Account
630,34,Male,Rural,60713,Investment Products
631,42,Female,Suburban,57587,Investment Products
632,71,Male,Urban,67453,Investment Products
633,38,Female,Urban,34974,Savings Account
634,54,Male,Urban,50712,Savings Account
635,19,Male,Suburban,70871,Credit Card
636,65,Male,Rural,74969,Investment Products
637,28,Female,Suburban,63089,Savings Account
638,23,Male,Suburban,39679,Mortgage
639,47,Male,Rural,61564,Investment Products
640,32,Female,Urban,44680,Credit Card
641,35,Male,Urban,72536,Mortgage
642,48,Male,Rural,18329,Savings Account
643,33,Male,Rural,56247,Savings Account
644,80,Female,Rural,56250,Investment Products
645,64,Female,Rural,61794,Mortgage
646,65,Male,Rural,-1330,Credit Card
647,37,Male,Urban,59553,Credit Card
648,71,Female,Rural,13538,Savings Account
649,72,Male,Urban,11644,Savings Account
650,58,Female,Urban,75073,Investment Products
651,79,Female,Urban,18830,Investment Products
652,64,Male,Suburban,83109,Mortgage
653,42,Female,Suburban,30278,Credit Card
654,67,Male,Rural,32044,Credit Card
655,34,Male,Suburban,63022,Investment Products
656,42,Male,Suburban,32553,Mortgage
657,30,Male,Urban,63125,Credit Card
658,51,Female,Suburban,44333,Savings Account
659,69,Female,Urban,54152,Credit Card
660,78,Female,Urban,86419,Investment Products
661,79,Male,Urban,38395,Investment Products
662,22,Female,Suburban,47044,Mortgage
663,38,Female,Rural,87443,Mortgage
664,71,Female,Suburban,64340,Savings Account
665,39,Female,Rural,45874,Savings Account
666,75,Female,Suburban,31257,Mortgage
667,23,Female,Suburban,25427,Credit Card
668,57,Female,Rural,48095,Investment Products
669,49,Male,Suburban,62317,Savings Account
670,18,Female,Urban,55432,Savings Account
671,30,Male,Suburban,72487,Credit Card
672,55,Female,Rural,50408,Credit Card
673,40,Female,Rural,32836,Credit Card
674,64,Female,Rural,92102,Mortgage
675,43,Female,Urban,85369,Savings Account
676,41,Female,Rural,49229,Investment Products
677,62,Male,Suburban,48127,Credit Card
678,41,Male,Urban,44725,Savings Account
679,46,Female,Rural,73899,Savings Account
680,57,Male,Urban,72140,Mortgage
681,46,Male,Suburban,37211,Savings Account
682,57,Male,Suburban,38128,Credit Card
683,26,Female,Rural,56863,Mortgage
684,55,Female,Rural,73752,Investment Products
685,54,Male,Urban,31823,Investment Products
686,35,Female,Urban,45378,Mortgage
687,33,Female,Suburban,85371,Mortgage
688,71,Male,Rural,48188,Savings Account
689,38,Female,Urban,66639,Credit Card
690,19,Female,Urban,40446,Credit Card
691,70,Male,Urban,44709,Credit Card
692,33,Female,Suburban,44653,Savings Account
693,68,Female,Rural,69819,Savings Account
694,55,Male,Rural,30958,Savings Account
695,78,Female,Rural,81839,Investment Products
696,76,Female,Urban,46624,Savings Account
697,26,Female,Suburban,35374,Investment Products
698,78,Female,Rural,51161,Savings Account
699,19,Male,Suburban,26675,Savings Account
700,72,Male,Rural,9649,Mortgage
701,34,Male,Suburban,52639,Investment Products
702,33,Male,Urban,12159,Mortgage
703,59,Male,Suburban,43172,Mortgage
704,19,Male,Suburban,35088,Mortgage
705,58,Male,Urban,1925,Investment Products
706,80,Male,Urban,26333,Investment Products
707,32,Male,Rural,72988,Mortgage
708,38,Male,Suburban,-12796,Savings Account
709,21,Female,Suburban,85208,Credit Card
710,46,Female,Rural,41870,Credit Card
711,50,Male,Suburban,36965,Credit Card
712,74,Female,Urban,57500,Investment Products
713,49,Male,Urban,52737,Investment Products
714,51,Male,Suburban,24522,Savings Account
715,48,Male,Urban,26781,Credit Card
716,45,Male,Urban,77871,Credit Card
717,41,Male,Urban,30003,Investment Products
718,67,Male,Urban,59355,Savings Account
719,79,Male,Urban,52879,Credit Card
720,80,Female,Rural,75638,Mortgage
721,23,Female,Suburban,97431,Credit Card
722,61,Female,Urban,62734,Investment Products
723,71,Male,Rural,52390,Mortgage
724,49,Male,Rural,51082,Savings Account
725,21,Male,Urban,33134,Credit Card
726,56,Female,Rural,70748,Savings Account
727,73,Male,Suburban,8984,Mortgage
728,68,Male,Suburban,34299,Mortgage
729,56,Female,Urban,22657,Credit Card
730,67,Female,Suburban,81921,Investment Products
731,32,Male,Rural,62149,Mortgage
732,20,Male,Suburban,47435,Savings Account
733,53,Male,Rural,58172,Credit Card
734,63,Female,Urban,54351,Credit Card
735,41,Male,Urban,59681,Mortgage
736,30,Female,Rural,71305,Investment Products
737,27,Male,Rural,52894,Mortgage
738,72,Male,Urban,51218,Savings Account
739,49,Female,Suburban,5441,Savings Account
740,40,Female,Urban,56006,Investment Products
741,18,Male,Rural,22989,Savings Account
742,51,Female,Suburban,45260,Mortgage
743,53,Female,Rural,21102,Mortgage
744,52,Female,Rural,1041,Savings Account
745,53,Male,Suburban,37147,Savings Account
746,18,Female,Urban,22495,Credit Card
747,62,Male,Suburban,17846,Savings Account
748,47,Male,Urban,39493,Investment Products
749,62,Female,Rural,54323,Investment Products
750,80,Male,Rural,51784,Investment Products
751,34,Male,Urban,31660,Investment Products
752,20,Male,Urban,42034,Credit Card
753,21,Male,Suburban,36493,Investment Products
754,51,Male,Rural,40682,Mortgage
755,65,Male,Urban,61401,Savings Account
756,39,Male,Urban,28537,Credit Card
757,52,Male,Rural,21897,Savings Account
758,47,Female,Suburban,37040,Credit Card
759,77,Female,Rural,67883,Savings Account
760,75,Male,Rural,53648,Savings Account
761,67,Female,Rural,51376,Savings Account
762,64,Male,Urban,43230,Investment Products
763,34,Female,Suburban,35535,Mortgage
764,19,Female,Rural,87225,Savings Account
765,47,Female,Urban,73145,Savings Account
766,45,Male,Rural,42687,Credit Card
767,36,Male,Urban,60127,Investment Products
768,57,Female,Urban,62928,Investment Products
769,72,Male,Rural,43552,Credit Card
770,62,Male,Urban,79471,Mortgage
771,38,Male,Rural,21606,Credit Card
772,28,Female,Suburban,62276,Savings Account
773,18,Female,Urban,41517,Savings Account
774,76,Male,Urban,34708,Credit Card
775,51,Female,Rural,51865,Mortgage
776,62,Female,Urban,37330,Mortgage
777,31,Female,Suburban,72758,Investment Products
778,37,Female,Suburban,42618,Credit Card
